,税收收入合计,税收收入合计,税收收入合计,税收收入合计,税收收入合计,税收收入合计,税收收入合计,税收收入合计,税收收入合计,税收收入合计,税收收入合计,税收收入合计,税收收入合计,税收收入合计,税收收入合计,税收收入合计,税收收入合计,税收收入合计,出口退税
,国内增值税,国内消费税,海关代征进口环节增值税和消费税,营业税,企业所得税,个人所得税,城镇土地使用税,固定资产投资方向调节税,城市维护建设税,证券交易印花税,其他印花税,土地增值税,房产税,车船税,车辆购置税,资源税,契税,耕地占用税,出口退税
2012Q1,55687310000.0,21901830000.0,85611310000.0,30460090000.0,56595820000.0,24779060000.0,714000000.0,0.0,4846430000.0,4896690000.0,1543730000.0,7476740000.0,3060020000.0,298540000.0,1908570000.0,9780000.0,3610020000.0,471840000.0,-19662140000.0
2012Q2,55982340000.0,13883080000.0,67908320000.0,19908140000.0,80817080000.0,19912490000.0,1354390000.0,0.0,3487790000.0,4723700000.0,1505490000.0,7508320000.0,3672610000.0,381910000.0,1660250000.0,11960000.0,3205920000.0,336190000.0,-25137970000.0
2012Q3,51670230000.0,14872030000.0,68960390000.0,21304530000.0,40919470000.0,18491030000.0,228630000.0,0.0,3788300000.0,3553610000.0,1255420000.0,5544520000.0,292150000.0,403900000.0,1860100000.0,10630000.0,4168620000.0,241700000.0,-21510990000.0
2012Q4,48189300000.0,12691990000.0,65859930000.0,18119110000.0,33254910000.0,16341250000.0,884470000.0,0.0,3467230000.0,2722990000.0,956550000.0,2780430000.0,2231160000.0,379680000.0,1548120000.0,9570000.0,3611900000.0,154520000.0,-15473160000.0
