,税收收入合计,税收收入合计,税收收入合计,税收收入合计,税收收入合计,税收收入合计,税收收入合计,税收收入合计,税收收入合计,税收收入合计,税收收入合计,税收收入合计,税收收入合计,税收收入合计,税收收入合计,税收收入合计,出口退税
,国内增值税,国内消费税,海关代征进口环节增值税和消费税,营业税,企业所得税（内资）,企业所得税（外资）,个人所得税,城镇土地使用税,投资方向调节税,城市维护建设费,证券交易印花税,其他印花税,土地增值税,房产税,车船税,车辆购置税,出口退税
2008Q1,36398670000.0,6408300000.0,37904220000.0,22380020000.0,20266220000.0,10292800000.0,16713860000.0,139600000.0,0.0,1972030000.0,39880940000.0,821990000.0,1883410000.0,647580000.0,89430000.0,934270000.0,-14434060000.0
2008Q2,33807860000.0,5024230000.0,38001260000.0,18739800000.0,42203180000.0,17162310000.0,12003360000.0,1477970000.0,0.0,1697880000.0,15961780000.0,728490000.0,1229460000.0,2199860000.0,103650000.0,1004910000.0,-14820820000.0
2008Q3,33834420000.0,4862690000.0,37955760000.0,18369950000.0,17766930000.0,9938530000.0,11664860000.0,379850000.0,0.0,1695840000.0,6968620000.0,864570000.0,1156900000.0,501790000.0,81270000.0,986610000.0,-18306040000.0
2008Q4,30130430000.0,4330440000.0,25283530000.0,16851760000.0,13286740000.0,9328850000.0,10841390000.0,1412070000.0,0.0,1511320000.0,3475130000.0,814790000.0,672740000.0,1873080000.0,146110000.0,687530000.0,-15047080000.0
