,税收收入,税收收入,税收收入,税收收入,税收收入,税收收入,税收收入,税收收入,税收收入,税收收入,税收收入,税收收入,税收收入,税收收入,税收收入,税收收入,税收收入,税收收入,出口退税
,国内增值税,国内消费税,海关代征进口环节增值税和消费税,营业税,企业所得税,个人所得税,城镇土地使用税,固定资产投资方向调节税,城市维护建设税,证券交易印花税,其他印花税,土地增值税,房产税,车船税,车辆购置税,资源税,契税,耕地占用税,出口退税
2013Q1,69356900000.0,25499660000.0,58038870000.0,31271670000.0,54892130000.0,27567980000.0,554690000.0,0.0,5568970000.0,6581110000.0,1524440000.0,6372040000.0,2204700000.0,465520000.0,1801210000.0,8670000.0,5530490000.0,390110000.0,-23088530000.0
2013Q2,58702170000.0,15334110000.0,65522140000.0,22111450000.0,85366860000.0,21771360000.0,1314220000.0,0.0,3853050000.0,4827040000.0,1225740000.0,6021450000.0,4064210000.0,474150000.0,1775520000.0,3510000.0,5795220000.0,217700000.0,-22770480000.0
2013Q3,58187590000.0,16254930000.0,71924820000.0,22649490000.0,46533610000.0,20789050000.0,236110000.0,0.0,4209660000.0,6168200000.0,1353080000.0,4638300000.0,474660000.0,427690000.0,1911720000.0,11350000.0,5397900000.0,437690000.0,-22704310000.0
2013Q4,52374550000.0,13348760000.0,72396000000.0,20188710000.0,33906450000.0,18676620000.0,972400000.0,0.0,3704930000.0,5733380000.0,1116800000.0,2705250000.0,2561740000.0,420650000.0,1519280000.0,10200000.0,4783520000.0,167040000.0,-17529090000.0
