,税收收入,税收收入,税收收入,税收收入,税收收入,税收收入,税收收入,税收收入,税收收入,税收收入,税收收入,税收收入,税收收入,税收收入,税收收入,税收收入,税收收入,税收收入,出口退税
,国内增值税,国内消费税,海关代征进口环节增值税和消费税,营业税,企业所得税,个人所得税,城镇土地使用税,固定资产投资方向调节税,城市维护建设税,证券交易印花税,其他印花税,土地增值税,房产税,车船税,车辆购置税,资源税,契税,耕地占用税,出口退税
2014Q1,82049860000.0,27836290000.0,66790690000.0,34022250000.0,64195980000.0,31778130000.0,578110000.0,2250000.0,6317140000.0,5262770000.0,1918220000.0,11602520000.0,2381810000.0,477600000.0,1968060000.0,13050000.0,6414390000.0,631360000.0,-26007800000.0
2014Q2,60476810000.0,16510890000.0,73748870000.0,24602550000.0,99997810000.0,25155800000.0,1563430000.0,0.0,4372950000.0,4546470000.0,1528130000.0,7475380000.0,4429980000.0,496270000.0,1843960000.0,6650000.0,6400580000.0,225850000.0,-21874540000.0
2014Q3,59919610000.0,18018480000.0,74818130000.0,23477880000.0,48746310000.0,23390540000.0,245670000.0,0.0,4467660000.0,8170650000.0,1648540000.0,4856830000.0,570380000.0,474920000.0,2169000000.0,12690000.0,4632690000.0,457050000.0,-23100780000.0
2014Q4,62982760000.0,15211170000.0,72243190000.0,18073810000.0,33066280000.0,21827180000.0,1081730000.0,0.0,3127500000.0,14365600000.0,1038040000.0,2683710000.0,2612860000.0,455860000.0,1798260000.0,8250000.0,3984910000.0,134120000.0,-17140520000.0
