,税收收入,税收收入,税收收入,税收收入,税收收入,税收收入,税收收入,税收收入,税收收入,税收收入,税收收入,税收收入,税收收入,税收收入,税收收入,税收收入,出口退税
,国内增值税,国内消费税,海关代征进口环节增值税和消费税,营业税,企业所得税（内资）,企业所得税（外资）,个人所得税,城镇土地使用税,投资方向调节税,城市维护建设费,证券交易印花税,其他印花税,土地增值税,房产税,车船税,车辆购置税,出口退税
2007Q1,31363620000.0,5409120000.0,30193970000.0,18622700000.0,16398780000.0,7219790000.0,12393660000.0,8000000.0,0.0,1718060000.0,8717130000.0,472470000.0,1451170000.0,621420000.0,23700000.0,863000000.0,-11467900000.0
2007Q2,31259930000.0,4353390000.0,30093620000.0,16204820000.0,26909840000.0,10588450000.0,10003570000.0,5520000.0,0.0,1510230000.0,34110020000.0,621410000.0,1234740000.0,778120000.0,34890000.0,916590000.0,-18310400000.0
2007Q3,31014360000.0,4326400000.0,32370760000.0,18892980000.0,19065910000.0,7865370000.0,9959390000.0,1130000.0,0.0,1680340000.0,52755580000.0,759850000.0,1158980000.0,227230000.0,16470000.0,1110810000.0,-16363870000.0
2007Q4,31889520000.0,4022590000.0,29425680000.0,17743650000.0,17744650000.0,5351330000.0,9995780000.0,1055960000.0,0.0,1644550000.0,37516440000.0,704550000.0,894880000.0,2656150000.0,175320000.0,924960000.0,-11949830000.0
